step,value,hop,seed,variant,metric
450,4.55652188975364e-05,hop0,42,dpoints,Learning Rate
460,4.208695827401243e-05,hop0,42,dpoints,Learning Rate
470,3.860869401250966e-05,hop0,42,dpoints,Learning Rate
480,3.5130433388985693e-05,hop0,42,dpoints,Learning Rate
490,3.165217276546173e-05,hop0,42,dpoints,Learning Rate
500,2.8173912141937762e-05,hop0,42,dpoints,Learning Rate
510,2.4695651518413797e-05,hop0,42,dpoints,Learning Rate
520,2.121739089488983e-05,hop0,42,dpoints,Learning Rate
530,1.7739130271365866e-05,hop0,42,dpoints,Learning Rate
540,1.42608696478419e-05,hop0,42,dpoints,Learning Rate
550,1.0782609024317935e-05,hop0,42,dpoints,Learning Rate
560,7.304347946046619e-06,hop0,42,dpoints,Learning Rate
570,3.826086867775302e-06,hop0,42,dpoints,Learning Rate
580,3.478260737210803e-07,hop0,42,dpoints,Learning Rate
10,24.491018295288086,hop0,42,dpoints,Grad Norm
20,29.620756149291992,hop0,42,dpoints,Grad Norm
30,24.445100784301758,hop0,42,dpoints,Grad Norm
40,38.57273483276367,hop0,42,dpoints,Grad Norm
50,41.76012420654297,hop0,42,dpoints,Grad Norm
60,27.369028091430664,hop0,42,dpoints,Grad Norm
70,33.98181915283203,hop0,42,dpoints,Grad Norm
80,27.283864974975586,hop0,42,dpoints,Grad Norm
90,33.90729904174805,hop0,42,dpoints,Grad Norm
100,39.533660888671875,hop0,42,dpoints,Grad Norm
110,32.701717376708984,hop0,42,dpoints,Grad Norm
120,35.7364501953125,hop0,42,dpoints,Grad Norm
130,34.697689056396484,hop0,42,dpoints,Grad Norm
140,31.396913528442383,hop0,42,dpoints,Grad Norm
150,40.008296966552734,hop0,42,dpoints,Grad Norm
160,37.239864349365234,hop0,42,dpoints,Grad Norm
170,48.10444641113281,hop0,42,dpoints,Grad Norm
180,43.16172409057617,hop0,42,dpoints,Grad Norm
190,40.63405227661133,hop0,42,dpoints,Grad Norm
200,38.85457229614258,hop0,42,dpoints,Grad Norm
210,43.21980285644531,hop0,42,dpoints,Grad Norm
220,40.35292434692383,hop0,42,dpoints,Grad Norm
230,34.79940414428711,hop0,42,dpoints,Grad Norm
240,37.70911407470703,hop0,42,dpoints,Grad Norm
250,36.71561050415039,hop0,42,dpoints,Grad Norm
260,62.251495361328125,hop0,42,dpoints,Grad Norm
270,37.168521881103516,hop0,42,dpoints,Grad Norm
280,42.18663787841797,hop0,42,dpoints,Grad Norm
290,17.87374496459961,hop0,42,dpoints,Grad Norm
300,48.1162223815918,hop0,42,dpoints,Grad Norm
310,51.99691390991211,hop0,42,dpoints,Grad Norm
320,52.54426574707031,hop0,42,dpoints,Grad Norm
330,41.94822311401367,hop0,42,dpoints,Grad Norm
340,57.45730972290039,hop0,42,dpoints,Grad Norm
350,40.508949279785156,hop0,42,dpoints,Grad Norm
360,40.450340270996094,hop0,42,dpoints,Grad Norm
370,35.51103210449219,hop0,42,dpoints,Grad Norm
380,38.21622848510742,hop0,42,dpoints,Grad Norm
390,59.223636627197266,hop0,42,dpoints,Grad Norm
400,40.27991485595703,hop0,42,dpoints,Grad Norm
410,54.53132629394531,hop0,42,dpoints,Grad Norm
420,57.139034271240234,hop0,42,dpoints,Grad Norm
430,68.64706420898438,hop0,42,dpoints,Grad Norm
440,28.262630462646484,hop0,42,dpoints,Grad Norm
450,35.207420349121094,hop0,42,dpoints,Grad Norm
460,32.2881965637207,hop0,42,dpoints,Grad Norm
470,29.96343421936035,hop0,42,dpoints,Grad Norm
480,31.32758903503418,hop0,42,dpoints,Grad Norm
490,31.121360778808594,hop0,42,dpoints,Grad Norm
500,37.11092758178711,hop0,42,dpoints,Grad Norm
510,37.45927810668945,hop0,42,dpoints,Grad Norm
520,25.824932098388672,hop0,42,dpoints,Grad Norm
530,37.838924407958984,hop0,42,dpoints,Grad Norm
540,36.40998458862305,hop0,42,dpoints,Grad Norm
550,29.09065055847168,hop0,42,dpoints,Grad Norm
560,27.81937599182129,hop0,42,dpoints,Grad Norm
570,31.365169525146484,hop0,42,dpoints,Grad Norm
580,7.136009216308594,hop0,42,dpoints,Grad Norm
10,0.4595254361629486,hop0,42,dpoints,Token Accuracy
20,0.5952724814414978,hop0,42,dpoints,Token Accuracy
30,0.6399778127670288,hop0,42,dpoints,Token Accuracy
40,0.658565878868103,hop0,42,dpoints,Token Accuracy
50,0.7053956985473633,hop0,42,dpoints,Token Accuracy
60,0.7082183957099915,hop0,42,dpoints,Token Accuracy
70,0.7177996635437012,hop0,42,dpoints,Token Accuracy
80,0.7331522107124329,hop0,42,dpoints,Token Accuracy
90,0.7227752804756165,hop0,42,dpoints,Token Accuracy
100,0.742169976234436,hop0,42,dpoints,Token Accuracy
110,0.7495258450508118,hop0,42,dpoints,Token Accuracy
120,0.7502667903900146,hop0,42,dpoints,Token Accuracy
130,0.7513578534126282,hop0,42,dpoints,Token Accuracy
140,0.7575843334197998,hop0,42,dpoints,Token Accuracy
150,0.7976967692375183,hop0,42,dpoints,Token Accuracy
160,0.819114089012146,hop0,42,dpoints,Token Accuracy
170,0.8208611607551575,hop0,42,dpoints,Token Accuracy
180,0.824750542640686,hop0,42,dpoints,Token Accuracy
190,0.8220449090003967,hop0,42,dpoints,Token Accuracy
200,0.8234987258911133,hop0,42,dpoints,Token Accuracy
210,0.828158974647522,hop0,42,dpoints,Token Accuracy
220,0.8426385521888733,hop0,42,dpoints,Token Accuracy
230,0.8213240504264832,hop0,42,dpoints,Token Accuracy
240,0.8311335444450378,hop0,42,dpoints,Token Accuracy
250,0.8410901427268982,hop0,42,dpoints,Token Accuracy
260,0.8375118374824524,hop0,42,dpoints,Token Accuracy
270,0.8292446732521057,hop0,42,dpoints,Token Accuracy
280,0.8366841077804565,hop0,42,dpoints,Token Accuracy
290,0.8528541326522827,hop0,42,dpoints,Token Accuracy
300,0.9051821231842041,hop0,42,dpoints,Token Accuracy
310,0.9030850529670715,hop0,42,dpoints,Token Accuracy
320,0.9017468094825745,hop0,42,dpoints,Token Accuracy
330,0.8991659879684448,hop0,42,dpoints,Token Accuracy
340,0.9110865592956543,hop0,42,dpoints,Token Accuracy
350,0.9098792672157288,hop0,42,dpoints,Token Accuracy
