step,value,hop,seed,variant,metric
530,7.794807434082031,hop0,42,full,Grad Norm
540,8.189309120178223,hop0,42,full,Grad Norm
550,8.292531967163086,hop0,42,full,Grad Norm
560,7.805220603942871,hop0,42,full,Grad Norm
570,10.595086097717285,hop0,42,full,Grad Norm
580,8.806373596191406,hop0,42,full,Grad Norm
10,0.7567774057388306,hop0,42,full,Token Accuracy
20,0.8232114315032959,hop0,42,full,Token Accuracy
30,0.8483120203018188,hop0,42,full,Token Accuracy
40,0.8517436981201172,hop0,42,full,Token Accuracy
50,0.8664857745170593,hop0,42,full,Token Accuracy
60,0.8610573410987854,hop0,42,full,Token Accuracy
70,0.8688303828239441,hop0,42,full,Token Accuracy
80,0.8713379502296448,hop0,42,full,Token Accuracy
90,0.8715904951095581,hop0,42,full,Token Accuracy
100,0.8681156039237976,hop0,42,full,Token Accuracy
110,0.875440776348114,hop0,42,full,Token Accuracy
120,0.8731686472892761,hop0,42,full,Token Accuracy
130,0.8750935792922974,hop0,42,full,Token Accuracy
140,0.8787288665771484,hop0,42,full,Token Accuracy
150,0.8856334090232849,hop0,42,full,Token Accuracy
160,0.8863110542297363,hop0,42,full,Token Accuracy
170,0.8899937272071838,hop0,42,full,Token Accuracy
180,0.8874520063400269,hop0,42,full,Token Accuracy
190,0.8853256702423096,hop0,42,full,Token Accuracy
200,0.8819095492362976,hop0,42,full,Token Accuracy
210,0.8919634222984314,hop0,42,full,Token Accuracy
220,0.8854856491088867,hop0,42,full,Token Accuracy
230,0.8830363750457764,hop0,42,full,Token Accuracy
240,0.8939157128334045,hop0,42,full,Token Accuracy
250,0.8907834887504578,hop0,42,full,Token Accuracy
260,0.8879420161247253,hop0,42,full,Token Accuracy
270,0.8946683406829834,hop0,42,full,Token Accuracy
280,0.8895226716995239,hop0,42,full,Token Accuracy
290,0.8878262639045715,hop0,42,full,Token Accuracy
300,0.8999354839324951,hop0,42,full,Token Accuracy
310,0.9064093828201294,hop0,42,full,Token Accuracy
320,0.9015241861343384,hop0,42,full,Token Accuracy
330,0.905596137046814,hop0,42,full,Token Accuracy
340,0.8986259698867798,hop0,42,full,Token Accuracy
350,0.9023791551589966,hop0,42,full,Token Accuracy
360,0.9038109183311462,hop0,42,full,Token Accuracy
370,0.904864490032196,hop0,42,full,Token Accuracy
380,0.9053826928138733,hop0,42,full,Token Accuracy
390,0.9033622145652771,hop0,42,full,Token Accuracy
400,0.9020596146583557,hop0,42,full,Token Accuracy
410,0.910731852054596,hop0,42,full,Token Accuracy
420,0.9049212336540222,hop0,42,full,Token Accuracy
430,0.9093356728553772,hop0,42,full,Token Accuracy
440,0.9090819358825684,hop0,42,full,Token Accuracy
450,0.9180227518081665,hop0,42,full,Token Accuracy
460,0.9169890284538269,hop0,42,full,Token Accuracy
470,0.9217640161514282,hop0,42,full,Token Accuracy
480,0.9162842035293579,hop0,42,full,Token Accuracy
490,0.9172190427780151,hop0,42,full,Token Accuracy
500,0.9165769815444946,hop0,42,full,Token Accuracy
510,0.9203718304634094,hop0,42,full,Token Accuracy
520,0.9182240962982178,hop0,42,full,Token Accuracy
530,0.9182312488555908,hop0,42,full,Token Accuracy
540,0.9179041385650635,hop0,42,full,Token Accuracy
550,0.9166024923324585,hop0,42,full,Token Accuracy
560,0.9200056791305542,hop0,42,full,Token Accuracy
570,0.923264741897583,hop0,42,full,Token Accuracy
580,0.9206987023353577,hop0,42,full,Token Accuracy
10,28.253700256347656,hop0,42,dpoints,Train Loss
20,17.10099983215332,hop0,42,dpoints,Train Loss
30,14.625499725341797,hop0,42,dpoints,Train Loss
40,13.353899955749512,hop0,42,dpoints,Train Loss
50,12.008099555969238,hop0,42,dpoints,Train Loss
60,11.502599716186523,hop0,42,dpoints,Train Loss
70,10.899700164794922,hop0,42,dpoints,Train Loss
80,10.311699867248535,hop0,42,dpoints,Train Loss
90,10.458499908447266,hop0,42,dpoints,Train Loss
100,9.810600280761719,hop0,42,dpoints,Train Loss
110,10.131199836730957,hop0,42,dpoints,Train Loss
120,9.51830005645752,hop0,42,dpoints,Train Loss
130,9.73330020904541,hop0,42,dpoints,Train Loss
140,9.340100288391113,hop0,42,dpoints,Train Loss
150,7.338399887084961,hop0,42,dpoints,Train Loss
160,7.068600177764893,hop0,42,dpoints,Train Loss
170,6.964799880981445,hop0,42,dpoints,Train Loss
180,6.755099773406982,hop0,42,dpoints,Train Loss
190,6.796599864959717,hop0,42,dpoints,Train Loss
200,7.072500228881836,hop0,42,dpoints,Train Loss
