hop,run_key,run_label,dataset_dir,checkpoint_group,stats_path,metric_name,metric_value
5,lora,lora-8,filtered-dataset-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop5_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/base/stats.json,confidence,0.95
5,lora,lora-8,filtered-dataset-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop5_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/checkpoint-668/stats.json,mean,0.050600000000000006
5,lora,lora-8,filtered-dataset-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop5_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/checkpoint-668/stats.json,margin_error,0.023813788744375643
5,lora,lora-8,filtered-dataset-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop5_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/checkpoint-668/stats.json,lower_bound,0.026786211255624363
5,lora,lora-8,filtered-dataset-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop5_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/checkpoint-668/stats.json,upper_bound,0.07441378874437565
5,lora,lora-8,filtered-dataset-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop5_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/checkpoint-668/stats.json,count,50.0
5,lora,lora-8,filtered-dataset-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop5_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/checkpoint-668/stats.json,confidence,0.95
5,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop5_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/base/stats.json,mean,0.012
5,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop5_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/base/stats.json,margin_error,0.0072474871223813095
5,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop5_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/base/stats.json,lower_bound,0.004752512877618691
5,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop5_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/base/stats.json,upper_bound,0.01924748712238131
5,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop5_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/base/stats.json,count,50.0
5,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop5_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/base/stats.json,confidence,0.95
5,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop5_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/checkpoint-552/stats.json,mean,0.0637
5,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop5_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/checkpoint-552/stats.json,margin_error,0.034903815415209205
5,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop5_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/checkpoint-552/stats.json,lower_bound,0.0287961845847908
5,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop5_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/checkpoint-552/stats.json,upper_bound,0.09860381541520921
5,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop5_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/checkpoint-552/stats.json,count,50.0
5,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop5_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/checkpoint-552/stats.json,confidence,0.95
6,lora,lora-8,filtered-dataset-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop6_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/base/stats.json,mean,0.010700000000000001
6,lora,lora-8,filtered-dataset-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop6_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/base/stats.json,margin_error,0.006409436341596514
6,lora,lora-8,filtered-dataset-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop6_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/base/stats.json,lower_bound,0.004290563658403487
6,lora,lora-8,filtered-dataset-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop6_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/base/stats.json,upper_bound,0.017109436341596514
6,lora,lora-8,filtered-dataset-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop6_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/base/stats.json,count,50.0
6,lora,lora-8,filtered-dataset-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop6_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/base/stats.json,confidence,0.95
6,lora,lora-8,filtered-dataset-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop6_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/checkpoint-668/stats.json,mean,0.038599999999999995
6,lora,lora-8,filtered-dataset-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop6_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/checkpoint-668/stats.json,margin_error,0.02021019853388293
6,lora,lora-8,filtered-dataset-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop6_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/checkpoint-668/stats.json,lower_bound,0.018389801466117066
6,lora,lora-8,filtered-dataset-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop6_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/checkpoint-668/stats.json,upper_bound,0.058810198533882925
6,lora,lora-8,filtered-dataset-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop6_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/checkpoint-668/stats.json,count,50.0
6,lora,lora-8,filtered-dataset-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop6_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/checkpoint-668/stats.json,confidence,0.95
6,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop6_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/base/stats.json,mean,0.009899999999999999
6,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop6_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/base/stats.json,margin_error,0.007063921158849446
6,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop6_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/base/stats.json,lower_bound,0.0028360788411505534
6,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop6_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/base/stats.json,upper_bound,0.016963921158849444
6,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop6_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/base/stats.json,count,50.0
6,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop6_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/base/stats.json,confidence,0.95
6,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop6_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/checkpoint-556/stats.json,mean,0.024200000000000003
6,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop6_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/checkpoint-556/stats.json,margin_error,0.01289302582006557
6,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop6_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/checkpoint-556/stats.json,lower_bound,0.011306974179934433
6,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop6_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/checkpoint-556/stats.json,upper_bound,0.03709302582006557
6,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop6_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/checkpoint-556/stats.json,count,50.0
6,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop6_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/checkpoint-556/stats.json,confidence,0.95
7,lora,lora-8,filtered-dataset-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop7_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/base/stats.json,mean,0.0109
7,lora,lora-8,filtered-dataset-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop7_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/base/stats.json,margin_error,0.007087189149257801
7,lora,lora-8,filtered-dataset-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop7_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/base/stats.json,lower_bound,0.0038128108507421987
7,lora,lora-8,filtered-dataset-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop7_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/base/stats.json,upper_bound,0.0179871891492578
7,lora,lora-8,filtered-dataset-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop7_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/base/stats.json,count,50.0
7,lora,lora-8,filtered-dataset-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop7_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/base/stats.json,confidence,0.95
7,lora,lora-8,filtered-dataset-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop7_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/checkpoint-668/stats.json,mean,0.021099999999999997
7,lora,lora-8,filtered-dataset-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop7_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/checkpoint-668/stats.json,margin_error,0.0100380791394162
7,lora,lora-8,filtered-dataset-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop7_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/checkpoint-668/stats.json,lower_bound,0.011061920860583798
7,lora,lora-8,filtered-dataset-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop7_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/checkpoint-668/stats.json,upper_bound,0.031138079139416196
7,lora,lora-8,filtered-dataset-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop7_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/checkpoint-668/stats.json,count,50.0
7,lora,lora-8,filtered-dataset-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop7_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/checkpoint-668/stats.json,confidence,0.95
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop7_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/base/stats.json,mean,0.009600000000000001
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop7_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/base/stats.json,margin_error,0.005958301039114833
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop7_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/base/stats.json,lower_bound,0.003641698960885168
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop7_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/base/stats.json,upper_bound,0.015558301039114833
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop7_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/base/stats.json,count,50.0
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop7_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/base/stats.json,confidence,0.95
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop7_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/checkpoint-556/stats.json,mean,0.0235
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop7_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/checkpoint-556/stats.json,margin_error,0.013524794912160834
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop7_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/checkpoint-556/stats.json,lower_bound,0.009975205087839166
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop7_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/checkpoint-556/stats.json,upper_bound,0.03702479491216083
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop7_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/checkpoint-556/stats.json,count,50.0
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop7_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/checkpoint-556/stats.json,confidence,0.95
8,lora,lora-8,filtered-dataset-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop8_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/base/stats.json,mean,0.008700000000000001
8,lora,lora-8,filtered-dataset-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop8_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/base/stats.json,margin_error,0.0058852893771221436
8,lora,lora-8,filtered-dataset-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop8_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/base/stats.json,lower_bound,0.0028147106228778576
8,lora,lora-8,filtered-dataset-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop8_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/base/stats.json,upper_bound,0.014585289377122144
8,lora,lora-8,filtered-dataset-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop8_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/base/stats.json,count,50.0
8,lora,lora-8,filtered-dataset-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop8_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/base/stats.json,confidence,0.95
8,lora,lora-8,filtered-dataset-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop8_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/checkpoint-668/stats.json,mean,0.0265
8,lora,lora-8,filtered-dataset-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop8_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/checkpoint-668/stats.json,margin_error,0.0118733996337837
8,lora,lora-8,filtered-dataset-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop8_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/checkpoint-668/stats.json,lower_bound,0.014626600366216299
8,lora,lora-8,filtered-dataset-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop8_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/checkpoint-668/stats.json,upper_bound,0.0383733996337837
8,lora,lora-8,filtered-dataset-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop8_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/checkpoint-668/stats.json,count,50.0
8,lora,lora-8,filtered-dataset-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop8_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/checkpoint-668/stats.json,confidence,0.95
8,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop8_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/base/stats.json,mean,0.011699999999999997
8,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop8_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/base/stats.json,margin_error,0.0076198221860370174
8,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop8_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/base/stats.json,lower_bound,0.004080177813962979
8,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop8_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/base/stats.json,upper_bound,0.019319822186037013
8,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop8_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/base/stats.json,count,50.0
8,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop8_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/base/stats.json,confidence,0.95
8,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop8_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/checkpoint-552/stats.json,mean,0.0192
8,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop8_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/checkpoint-552/stats.json,margin_error,0.010296656135192934
8,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop8_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/checkpoint-552/stats.json,lower_bound,0.008903343864807064
8,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop8_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/checkpoint-552/stats.json,upper_bound,0.029496656135192933
8,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop8_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/checkpoint-552/stats.json,count,50.0
8,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop8_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/checkpoint-552/stats.json,confidence,0.95
9,lora,lora-8,filtered-dataset-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop9_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/base/stats.json,mean,0.0104
9,lora,lora-8,filtered-dataset-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop9_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/base/stats.json,margin_error,0.006322182142561888
9,lora,lora-8,filtered-dataset-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop9_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/base/stats.json,lower_bound,0.004077817857438112
9,lora,lora-8,filtered-dataset-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop9_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/base/stats.json,upper_bound,0.016722182142561888
9,lora,lora-8,filtered-dataset-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop9_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/base/stats.json,count,50.0
9,lora,lora-8,filtered-dataset-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop9_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/base/stats.json,confidence,0.95
9,lora,lora-8,filtered-dataset-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop9_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/checkpoint-668/stats.json,mean,0.019100000000000002
9,lora,lora-8,filtered-dataset-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop9_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/checkpoint-668/stats.json,margin_error,0.00903255764184364
9,lora,lora-8,filtered-dataset-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop9_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/checkpoint-668/stats.json,lower_bound,0.010067442358156362
9,lora,lora-8,filtered-dataset-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop9_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/checkpoint-668/stats.json,upper_bound,0.028132557641843643
